id,a1,a3,etbst,b8,b9_1,b9_2,b9_3,b9_4,b9_5,b9b,x,y
6014,Voiture (seul(e)),Champs Blancs,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00, -1.622046,48.135795
6018,Vélo / VAE / Vélostar,Champs Blancs,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:40:00, -1.622046,48.135795
6024,Voiture (à plusieurs / covoiturage),Champs Blancs,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:30:00, -1.622046,48.135795
6043,Voiture (seul(e)),Champs Blancs,NA,Heures fixes tous les jours,NA,NA,NA,NA,NA,09:25:00, -1.622046,48.135795
6060,Vélo / VAE / Vélostar,Champs Blancs,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00, -1.622046,48.135795
6071,Voiture (seul(e)),Champs Blancs,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:20:00, -1.622046,48.135795
6088,Vélo / VAE / Vélostar,Champs Blancs,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:55:00, -1.622046,48.135795
6095,Vélo / VAE / Vélostar,Champs Blancs,NA,Horaires variables (variations > 15 min.),09:00:00,09:00:00,09:30:00,09:30:00,NA,NA, -1.622046,48.135795
6097,Métro / Bus,Champs Blancs,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00, -1.622046,48.135795
6141,Métro / Bus,Champs Blancs,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,10:00:00, -1.622046,48.135795
6207,Voiture (à plusieurs / covoiturage),Champs Blancs,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:25:00, -1.622046,48.135795
6210,Voiture (seul(e)),Champs Blancs,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00, -1.622046,48.135795
6233,Autre,Champs Blancs,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00, -1.622046,48.135795
6271,Voiture (seul(e)),Champs Blancs,NA,Horaires réguliers (+/- 15 min.) variant selon jour,08:00:00,08:00:00,NA,08:00:00,08:00:00,NA, -1.622046,48.135795
356,Voiture (à plusieurs / covoiturage),Champs Blancs,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00, -1.622486,48.136038
551,Voiture (seul(e)),Champs Blancs,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00, -1.622486,48.136038
684,Vélo / VAE / Vélostar,Champs Blancs,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:45:00, -1.622486,48.136038
810,Vélo / VAE / Vélostar,Champs Blancs,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:10:00, -1.622486,48.136038
847,Voiture (seul(e)),Champs Blancs,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:35:00, -1.622486,48.136038
861,Voiture (seul(e)),Champs Blancs,Orange,Horaires réguliers (+/- 15 min.) variant selon jour,09:00:00,09:00:00,08:30:00,09:00:00,08:00:00,NA, -1.622486,48.136038
1253,Voiture (seul(e)),Champs Blancs,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:45:00, -1.622486,48.136038
1349,Voiture (seul(e)),Champs Blancs,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:40:00, -1.622486,48.136038
2298,Métro / Bus,Champs Blancs,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:30:00, -1.622486,48.136038
2300,Voiture (seul(e)),Champs Blancs,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00, -1.622486,48.136038
4960,Métro / Bus,Champs Blancs,Orange,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:30:00, -1.622486,48.136038
44,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) variant selon jour,09:00:00,09:15:00,09:10:00,09:15:00,09:15:00,NA,-1.6210818,48.136134
48,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires variables (variations > 15 min.),08:10:00,08:15:00,08:15:00,09:00:00,09:30:00,NA,-1.6210818,48.136134
53,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:10:00,-1.6210818,48.136134
60,Moto / Scooter,Champs Blancs,Syrlinks,Heures fixes tous les jours,NA,NA,NA,NA,NA,07:15:00,-1.6210818,48.136134
61,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:25:00,-1.6210818,48.136134
63,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.6210818,48.136134
64,Vélo / VAE / Vélostar,Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:45:00,-1.6210818,48.136134
65,Métro / Bus,Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:00:00,-1.6210818,48.136134
74,Autre,Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:20:00,-1.6210818,48.136134
75,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.6210818,48.136134
76,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) variant selon jour,08:15:00,08:15:00,08:15:00,09:15:00,09:15:00,NA,-1.6210818,48.136134
79,Métro / Bus,Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:25:00,-1.6210818,48.136134
80,Métro / Bus,Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:20:00,-1.6210818,48.136134
81,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:00:00,-1.6210818,48.136134
84,Vélo / VAE / Vélostar,Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:35:00,-1.6210818,48.136134
106,Voiture (seul(e)),Champs Blancs,Syrlinks,Heures fixes tous les jours,NA,NA,NA,NA,NA,08:15:00,-1.6210818,48.136134
125,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:50:00,-1.6210818,48.136134
133,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.6210818,48.136134
135,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.6210818,48.136134
140,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.6210818,48.136134
144,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) variant selon jour,08:30:00,08:30:00,09:30:00,09:30:00,09:00:00,NA,-1.6210818,48.136134
145,Vélo / VAE / Vélostar,Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:40:00,-1.6210818,48.136134
151,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6210818,48.136134
160,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6210818,48.136134
186,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:05:00,-1.6210818,48.136134
196,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6210818,48.136134
198,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.6210818,48.136134
202,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires variables (variations > 15 min.),09:00:00,08:15:00,08:00:00,08:15:00,08:45:00,NA,-1.6210818,48.136134
206,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:50:00,-1.6210818,48.136134
215,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) variant selon jour,09:00:00,08:30:00,08:30:00,08:30:00,09:00:00,NA,-1.6210818,48.136134
285,Voiture (à plusieurs / covoiturage),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6210818,48.136134
311,Métro / Bus,Champs Blancs,Syrlinks,Horaires variables (variations > 15 min.),08:15:00,08:30:00,08:00:00,08:40:00,09:00:00,NA,-1.6210818,48.136134
913,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) variant selon jour,08:55:00,09:15:00,09:00:00,09:00:00,09:15:00,NA,-1.6210818,48.136134
1177,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) variant selon jour,09:15:00,09:15:00,09:00:00,09:20:00,09:00:00,NA,-1.6210818,48.136134
1327,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) variant selon jour,08:55:00,09:00:00,09:05:00,09:10:00,09:00:00,NA,-1.6210818,48.136134
2046,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6210818,48.136134
2066,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires variables (variations > 15 min.),09:00:00,09:00:00,08:30:00,09:00:00,08:30:00,NA,-1.6210818,48.136134
2092,Voiture (seul(e)),Champs Blancs,Syrlinks,Heures fixes tous les jours,NA,NA,NA,NA,NA,06:45:00,-1.6210818,48.136134
2678,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:05:00,-1.6210818,48.136134
2679,Voiture (seul(e)),Champs Blancs,Syrlinks,Heures fixes, variant selon le jour de semaine,08:30:00,09:00:00,09:00:00,09:00:00,09:00:00,NA,-1.6210818
2682,Métro / Bus,Champs Blancs,Syrlinks,Heures fixes tous les jours,NA,NA,NA,NA,NA,08:40:00,-1.6210818,48.136134
2779,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) variant selon jour,08:25:00,08:35:00,08:30:00,08:45:00,08:15:00,NA,-1.6210818,48.136134
2850,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:00:00,-1.6210818,48.136134
2863,Métro / Bus,Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:20:00,-1.6210818,48.136134
2990,Métro / Bus,Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:40:00,-1.6210818,48.136134
3101,Voiture (seul(e)),Champs Blancs,Syrlinks,Heures fixes, variant selon le jour de semaine,08:15:00,09:15:00,09:15:00,NA,08:15:00,NA,-1.6210818
3115,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:20:00,-1.6210818,48.136134
3344,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) variant selon jour,09:05:00,09:05:00,09:00:00,09:05:00,09:05:00,NA,-1.6210818,48.136134
4939,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:20:00,-1.6210818,48.136134
5032,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6210818,48.136134
5253,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:00:00,-1.6210818,48.136134
5544,Voiture (à plusieurs / covoiturage),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6210818,48.136134
5999,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) variant selon jour,08:20:00,08:30:00,08:00:00,09:00:00,08:30:00,NA,-1.6210818,48.136134
6002,Voiture (à plusieurs / covoiturage),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.6210818,48.136134
6003,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:20:00,-1.6210818,48.136134
6004,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) variant selon jour,09:30:00,08:45:00,08:45:00,09:00:00,09:00:00,NA,-1.6210818,48.136134
6058,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.6210818,48.136134
6064,Voiture (seul(e)),Champs Blancs,Syrlinks,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6210818,48.136134
102,Métro / Bus,Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) variant selon jour,09:00:00,08:30:00,09:00:00,09:00:00,08:30:00,NA,-1.623031,48.134256
246,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) variant selon jour,07:45:00,09:15:00,07:45:00,09:15:00,07:45:00,NA,-1.623031,48.134256
1871,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.623031,48.134256
2735,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.623031,48.134256
3138,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.623031,48.134256
3440,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:30:00,-1.623031,48.134256
3866,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.623031,48.134256
4764,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.623031,48.134256
4889,Vélo / VAE / Vélostar,Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.623031,48.134256
5466,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires variables (variations > 15 min.),09:00:00,09:30:00,08:00:00,08:30:00,08:30:00,NA,-1.623031,48.134256
5467,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires variables (variations > 15 min.),09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,NA,-1.623031,48.134256
5469,Voiture (à plusieurs / covoiturage),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.623031,48.134256
5470,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) variant selon jour,08:40:00,08:50:00,NA,08:50:00,08:40:00,NA,-1.623031,48.134256
5471,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:50:00,-1.623031,48.134256
5473,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) variant selon jour,08:00:00,08:00:00,08:00:00,09:00:00,08:00:00,NA,-1.623031,48.134256
5474,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.623031,48.134256
5476,Métro / Bus,Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.623031,48.134256
5477,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:20:00,-1.623031,48.134256
5478,Voiture (à plusieurs / covoiturage),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:20:00,-1.623031,48.134256
5480,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:20:00,-1.623031,48.134256
5481,Métro / Bus,Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:05:00,-1.623031,48.134256
5482,Métro / Bus,Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:20:00,-1.623031,48.134256
5483,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.623031,48.134256
5485,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) variant selon jour,08:30:00,08:30:00,09:00:00,09:00:00,09:00:00,NA,-1.623031,48.134256
5486,Métro / Bus,Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:05:00,-1.623031,48.134256
5489,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:05:00,-1.623031,48.134256
5490,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.623031,48.134256
5491,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.623031,48.134256
5492,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.623031,48.134256
5493,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.623031,48.134256
5495,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.623031,48.134256
5496,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.623031,48.134256
5497,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.623031,48.134256
5498,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:00:00,-1.623031,48.134256
5501,Voiture (à plusieurs / covoiturage),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.623031,48.134256
5502,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.623031,48.134256
5503,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.623031,48.134256
5505,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:10:00,-1.623031,48.134256
5507,Métro / Bus,Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) variant selon jour,08:10:00,08:10:00,NA,09:00:00,08:10:00,NA,-1.623031,48.134256
5508,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:55:00,-1.623031,48.134256
5509,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.623031,48.134256
5511,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:00:00,-1.623031,48.134256
5512,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.623031,48.134256
5513,Train,Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:50:00,-1.623031,48.134256
5514,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:40:00,-1.623031,48.134256
5517,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.623031,48.134256
5518,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) variant selon jour,09:00:00,08:15:00,08:15:00,09:00:00,09:00:00,NA,-1.623031,48.134256
5519,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.623031,48.134256
5523,Métro / Bus,Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.623031,48.134256
5526,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.623031,48.134256
5531,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:00:00,-1.623031,48.134256
5533,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.623031,48.134256
5538,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:30:00,-1.623031,48.134256
5539,Métro / Bus,Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.623031,48.134256
5542,Métro / Bus,Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.623031,48.134256
5546,Moto / Scooter,Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:55:00,-1.623031,48.134256
5547,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:25:00,-1.623031,48.134256
5549,Vélo / VAE / Vélostar,Champs Blancs,Technicolor,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.623031,48.134256
5550,Voiture (seul(e)),Champs Blancs,Technicolor,Horaires variables (variations > 15 min.),09:30:00,09:15:00,09:00:00,09:30:00,09:15:00,NA,-1.623031,48.134256
